app,userName,score,content,at,thumbsUpCount
Traveloka,Tio Diandra Putra,1,"aplikasi banyak penipunyaa, traveloka ngga mau tanggung jawab",2024-04-13 09:28:59,0
Traveloka,Didi Maryadi,4,Pencarian hotel tidak conect ke gmaps. Tolong di improve,2024-04-13 09:09:16,0
Traveloka,Soleh Kybed,1,Jelek aplnya,2024-04-13 08:53:49,0
Traveloka,Christianus Teguh,5,"Beli vaoucer htl di traveloka lebih mudah dan cepat , mantab",2024-04-13 07:10:54,0
Traveloka,Ilyas BNI,5,🚁🚁,2024-04-13 05:11:21,0
Traveloka,Noerani Sjampoerna,5,Mantul,2024-04-13 04:32:08,0
Traveloka,Neny Rustika,1,Potongan refundnya banyak banget sampai 2 jt lebih padahal pembatalan keberangkatan nya masih 1 Minggu lagi,2024-04-13 02:32:19,0
Traveloka,Rafif Farhan,5,Nice,2024-04-13 02:17:32,0
Traveloka,musyafi Elngawei,3,banyak voucher tapi banyak syarat nya. sekali nya syarat terpenuhi ternyata tidak berlaku untuk nomor telepon ini. sebenarnya niat ngasih voucher g sih ini Traveloka??,2024-04-13 02:12:19,10
Traveloka,maulana yahya,5,istimewa,2024-04-13 01:59:08,0
Traveloka,ashari milanisti,1,"Gada solusi buat refund,gara2 salah tanggal. Udah langganan tapi masih di persulit",2024-04-13 01:44:41,0
Traveloka,Yana Syafrie,4,Discount nya lumayan,2024-04-13 01:25:47,0
Traveloka,Reynardo Christian,1,"saya kapok beli tiket flight di sini, kejadian dua kali ada perubahan dari maskapai tidak diupdate secara tepat dan cepat oleh traveloka, yang pertama saya masih diam karena yang tidak terupdate hanya code booking etc, lah yang kedua yang ga keupdate adalah jadwal, fatal sekali tidak professional !",2024-04-13 01:00:51,66
Traveloka,Myers 013,5,bagust,2024-04-13 00:49:08,0
Traveloka,Hana Agistina,1,"Ga update, tiket udh abis masih di munculkan, pas di isi ini itu pas tinggal bayar ""kursi sudah diisi"", abis itu ga di updet lagi ttp di munculin tiket nya, tolong di perbaiki!!",2024-04-13 00:07:31,13
Traveloka,Aris Marwoto,5,Wa bertubuh ni to look gunung-gunung GG,2024-04-12 23:30:49,0
Traveloka,Kang Umar,5,mantap,2024-04-12 22:44:49,0
Traveloka,Asep yoyok Suhendra,1,Payah untuk refand susah sx banyak sx aturan yg di temtukan banyak bacot x traveloka gak bisa hubungi cs banyak bacot,2024-04-12 21:54:59,2
Traveloka,Ana Fitrotunnisa,1,"Dulu perasaan enak pake traveloka, sekarang Kacauuu.. Masa iya waktu pembayaran cuma 1 menitan, udah mah banyak metode pembayaran yg ga bisa dipilih, itu gimana coba, apa ga diriset dulu.. Yg lain udah mudahin user banget, ehh yg ini malah nyusahin, auto uninstall dan pindah ke apk sebelah yg pas mau bayar ga harus buru2, metode pembayaran jg udah kekinian sgala mcam dompet digital ada, harga lebih murah, plisss ini pengembang nya harus melek si. Klau gak, bnyak pelanggan setia kabur.",2024-04-12 14:50:36,100
Traveloka,Heri Sugiarto,5,cepat dan efisien waktu,2024-04-12 14:32:00,0
Traveloka,Mas Jalil,1,Penipuam kelas kakap. Maling,2024-04-12 14:28:50,0
Traveloka,Digidion 07,5,Good,2024-04-12 13:37:02,0
Traveloka,FAISAL NAWAWI,5,top,2024-04-12 13:13:50,0
Traveloka,Rafa Etto,1,minta refund malah dipersulit,2024-04-12 13:00:47,0
Traveloka,Fauzan,1,"Saya pesan hotel dan sdh byr melaui apk ini, namun pihak hotel tdk mengakui kerjasama dgn apk ini. Apk penipuan ini",2024-04-12 12:49:04,0
Traveloka,amalia pratiwi,2,"Dulu selalu pakai traveloka, tp sekarang pelayanannya kurang bgt, minta proses reschedule aja bertele-tele, keterangan batas reschedule jam 9 pagi padahal pesennya aja jam 12 siang di hari yg sama, minta reschedule oper sana-sini, proses pihak mitranya lama bgt, padahal pihak hotel sudah konfirmasi bisa, info dari CS traveloka maksima 3x60 mnit proses rechedule, saya nunggu hampir 5 jam di lobby hotel blm ada kejelasan.. Tolong di perbaiki proses mitranya",2024-04-12 12:45:18,59
Traveloka,Sandy Alfian,3,"Lebih di tinjau lagi untuk penginapan nya masak bukan penginapan di jadiin titik di maps ,nomer teleponnya juga gak bisa di hubungin",2024-04-12 11:42:00,2
Traveloka,Chopper Family,1,Sangar kecewa .. hotel sudah penuh dari pihak traveloka tidak sesuai,2024-04-12 11:03:56,6
Traveloka,Elok Bag,1,"Pesan tiket bus , perjalanan dari bogor ke jawa . Tiket jam 14.00 sampe jam 17.00 ngga dateng"" nelpon agen dll di oper"" ngga ada tnggung jawab dari pihat traveloka maupun bus . Dan tidak ada informasi apapun!!!! Ngga nyangka sekelas traveloka kekgini",2024-04-12 10:09:48,0
Traveloka,Reyn Rienarien,1,TRAVELOKA INI LUCU. DI KRITIK DI IG MALAH DIHAPUS KOMEN SAYA DAN DILAPORKAN. TOLONG YA BALIKIN UANG SAYA DI APK UANGKU YANG BEKERJA SAMA DENGAN TRAVELOKA! ATAU SETIDAKNYA CAIRKAN UANG YANG MENGENDAP! TOP UP UDAH BETUL TAPI UANG HILANG ENTAH KEMANA. TANGGUNG JAWAB YA.,2024-04-12 07:46:01,0
Traveloka,inue11 Andi,5,ok,2024-04-12 07:35:43,0
Traveloka,Achmad Subechi,5,"Ok, Trims...",2024-04-12 06:43:15,0
Traveloka,Muhammad shaufa Ramadhan,4,cukup baik pelayanan,2024-04-12 06:10:17,0
Traveloka,Revi Himawan,5,cepat aman terpercaya,2024-04-12 05:39:21,0
Traveloka,Erik 2904,5,aplikasi yang luar biasa...,2024-04-12 03:55:35,0
Traveloka,yoseph putera Paskalis.SH.,5,luar biasa sangat simpel,2024-04-12 02:25:57,0
Traveloka,Riyan Anto,4,mantappp,2024-04-12 01:01:57,0
Traveloka,Amir Biqi,5,good job👍👍👍,2024-04-12 00:20:10,0
Traveloka,ROMI GANI,1,Hati hati banyak hotel fiktif di aplikasi traveloka .. Mohon untuk pihak traveloka mematikan shutdown akomodasi akomodasi hotel yg fiktif Ini sangat menipu terang2an .. Hotel akomodasi tidak ada dan banyak korban yg tertipu Sedikit terlambat sebelum jam check in bisa hilang tidak bisa refund ... Buat pemakai traveloka yg mencari hotel transit dibanjarmasin murah harap hati2 ... #SPOT ON 92196 Kost Axcel Sudah berjalan lama berbulan2 tp sengaja masih aktif akomodasi ini tanpa di tutup,2024-04-11 23:27:52,0
Traveloka,Budi Haryanto Atta,5,always the best,2024-04-11 23:01:05,0
Traveloka,akbar azar,1,No comeennnttttt,2024-04-11 17:25:03,0
Traveloka,Nadhzira Fatimah,3,Lumayan,2024-04-11 16:19:42,0
Traveloka,suripno gunawan,5,cepat dapat tiketnya,2024-04-11 14:21:37,0
Traveloka,Muhammad Fariq,5,terima kasih traveloka atas layanan yg istimewa,2024-04-11 14:09:34,0
Traveloka,SIENK SINK,5,traveloka mantap cepat akurat,2024-04-11 13:27:50,0
Traveloka,Nanda Hanifah,5,pelayanan pembelian tiket cepat,2024-04-11 13:05:18,0
Traveloka,Rahmat Mulyadi,5,mantull,2024-04-11 12:38:50,0
Traveloka,Fatimah Al Munawaroh,1,"Travel sulit dihubungi, nunggu lama, respon gaenak! Direfund ribet! Udah bayar mahal responnya mondar-mandir",2024-04-11 12:37:54,0
Traveloka,richiefaizal,4,ok,2024-04-11 11:45:01,0
Traveloka,Vasco V,1,Makin kmri makin jelek,2024-04-11 10:01:07,0
Traveloka,Y A N 26,3,Untuk pembatalan bookingnya nkok ngga bisa yaa? Mohon di perbaiki yaa min Di hotelnya juga ngga ada tanggung jawab buat ngembaliin dananya. Masa iya harus di ikhlasin segitu banyaknya. Mending dkasih ke orang yang membutuhkan,2024-04-11 08:55:23,1
Traveloka,Way Saka,5,bagus,2024-04-11 08:52:54,0
Traveloka,ANDY_OFFICIAL_ TV,1,Ini Traveloka kenapa ya tidak bisa cari rute bandara tujuan di aplikasi nya aneh aneh error mulu,2024-04-11 07:52:43,8
Traveloka,Eko Budi Santoso,1,Apl susah,2024-04-11 07:27:55,0
Traveloka,Munzir Akbarwan,1,Paylater Traveloka jahat sekali. Level paylater saya sudah 6. Tiba2 diturunkan jadi 5. Limit pun dikurangi. Padahal sy tidak pernah lambat melakukan pembayaran. Katanya melakukan pemesanan mendadak. Apa hubungannya Yg jelas tidak merugikan keuangan pihak penyedia paylater. Dan jeleknya tingkat bunga pun dinaikan dan lebih parah akun saya diblokir dan paylater dinonaktifkan,2024-04-11 07:19:14,67
Traveloka,Hery Muhari,5,bgus,2024-04-11 04:56:32,0
Traveloka,Nobiee Tea,5,selalu menjadi pilihan dan masih jadi yang terbaik terima kasih traveloka,2024-04-11 04:45:10,2
Traveloka,Padri 2110,5,Mudah Cepat Dan Amanah,2024-04-11 04:23:47,0
Traveloka,Jantan 717,5,top,2024-04-11 03:59:29,0
Traveloka,Anto Edan,5,puas,2024-04-11 02:36:56,0
Traveloka,Rahmad Fitriyanto,1,Refund kami belum ada menerima dana pengembalian namun pihak traveloka memutus refund kami dengan alasan sudah menerima di pembayaran lain,2024-04-11 01:35:08,1
Traveloka,Danang Hariadi,5,mendekati sempurna,2024-04-11 00:54:32,0
Traveloka,Toni Wibisono,3,ada sedikit pembodohan publik dengan azas manfaat masalah asuransi,2024-04-10 17:13:45,0
Traveloka,Shella al rais,5,Nice,2024-04-10 16:52:51,0
Traveloka,Faiz Ulum,4,kurang promo yg bisa digunakan,2024-04-10 15:39:04,0
Traveloka,Ridwan 01,5,oke,2024-04-10 14:22:50,0
Traveloka,Jiwa Muda,1,Discon nya banyak tp pd gk bisa dipakai gk jelas👎🏼,2024-04-10 13:14:01,0
Traveloka,Idris Fernando,5,mantab,2024-04-10 11:57:42,0
Traveloka,Iin Dwi Haning Tyas,5,Ok Smua,2024-04-10 11:47:49,0
Traveloka,misri tabar,5,mudah dalam pembayaran,2024-04-10 10:34:00,0
Traveloka,Taryono Purba,5,easy to use,2024-04-10 10:23:19,0
Traveloka,haryono haryono,5,Mau pesan tiket dampri cara nya bagai mana,2024-04-10 10:04:02,0
Traveloka,Kabong Sagu,5,Mantap apa.,2024-04-10 09:10:58,0
Traveloka,Noah Juntak,2,"Ini gimana y,Uda hampir 4 bulan duit GK balik refund,tolong di cair lh duit ny.",2024-04-10 07:48:24,0
Traveloka,Ali Rajai,5,ok,2024-04-10 07:41:11,0
Traveloka,FATLANUL HAKIM LABAGU,1,"Traveloka pay later, pas mau upload foto tidak bisa",2024-04-10 06:41:35,1
Traveloka,Paul bhega,5,Keren,2024-04-10 04:18:04,0
Traveloka,joe x-ray,5,Good apk,2024-04-10 03:14:44,0
Traveloka,Sanusi Rala,5,Terimakasih banyak atas pelayanannya yang sangat baik dan memuaskan. 👍,2024-04-10 02:29:08,0
Traveloka,DIANS MAHEN,5,mantul TOP BGT,2024-04-10 00:50:59,0
Traveloka,crispin jeh.,5,Semoga selalu sukses,2024-04-09 23:31:55,0
Traveloka,Hendrik Wijaya,5,mudah pemesanan nya,2024-04-09 22:20:54,0
Traveloka,MELDA KALBAR,5,nyoba,2024-04-09 15:39:02,0
Traveloka,Ivan Bayu,5,mantap,2024-04-09 11:33:30,0
Traveloka,Arta Uli,5,ok,2024-04-09 10:35:04,0
Traveloka,Ahmad Yusup,5,ok,2024-04-09 09:27:17,0
Traveloka,ika novita avrillia,5,sangat baik,2024-04-09 07:57:25,0
Traveloka,Imam Muhti Zein,1,"Menyesal menggunakan Traveloka, masalah reschedule tidak diteruskan dengan baik ke pihak hotel sehingga saya kesulitan untuk menginap padahal sudah dari 4 hari yang lalu dan posisi sudah di hotel tersebut. Tidak profesional, giliran email selalu bahasa diulang-ulang, dikonfirmasi dahulu di cek dahulu..SOP gak jelas !!! Jangan suruh kita lagi untuk report di email kalau yang balas aja beda orang",2024-04-09 06:03:12,57
Traveloka,Jamalia Sari,5,👍,2024-04-09 04:16:02,0
Traveloka,Imam Wahyudi,5,Bagus,2024-04-09 01:59:47,0
Traveloka,Kayika Putri,1,"Pengalaman sy ya, mau pke paylatter susah amat unggah foto sampe 100x ketakutan bgt aplikasi ini.. klo takut ga usah sok sok isi pasang fitur paylater dehhh.. shopee aja ga segitu ribetnya kok ya",2024-04-09 01:27:41,1
Traveloka,Ferry Efendy,3,sering eror promo gak bisa di pakai,2024-04-09 00:27:07,1
Traveloka,Susilo Dekkson,1,"kupon voucher gak bisa dipakai alasan sedang bermasalah, kalau emang gk bisa dipakai mending di non aktifkan aja.... setelah di update aplikasi makin gk jelas, pay later juga mahal bgt.... cus pindah ke apps sebelah",2024-04-09 00:22:51,20
Traveloka,JASA AMBULANCE MAKASSAR,5,Kerenn,2024-04-09 00:22:35,0
Traveloka,oktarina tissia Kristi,5,baik sekali,2024-04-08 23:10:09,0
Traveloka,Winnie Natasha,5,Out,2024-04-08 20:56:23,0
Traveloka,BACHMIDCAHAYA ENERGI,5,PELAYANAN LEBIH BAIK,2024-04-08 17:25:51,0
Traveloka,Sardi Penarukkan,5,Tiket pesawat,2024-04-08 17:02:09,0
Traveloka,Rofiqoh Susanti,1,"Sangat mengecewakan, mau reschedule ke tgl 13 sampai 21 tidak bisa, penerbangan tdk tersedia. Tetapi ditgl tersebut tiket masih ada. Chat admin katanya memang tdk ada. Tdk bisa membantu. Babay sudah mending pindah ke yg lain.",2024-04-08 12:32:26,6
Traveloka,neni mafu'ah,5,terimakasih,2024-04-08 11:37:31,0
Traveloka,Elfriani Tarigan90,1,"Refund di cancel tp rechedule jauh² hari tetap bayar harga tiket sebelumnya, mending beli tiket baru",2024-04-08 10:16:50,5
Traveloka,jajang,5,Ok,2024-04-08 09:54:42,0
Traveloka,Very Agustiawan,5,komplit,2024-04-08 09:35:18,1
Traveloka,Fendy,1,Pengajuan refund bus ribet krn traveloka lepas tanggung jawab dan tdk follow up ke agen,2024-04-08 07:38:05,0
Traveloka,Amad Adam,1,"Sya itu lumayan sering beli tiket lewat app ini. Tapi herannya app sebesar ini kok chat dg CS baik pengajuan keluhan atau kendala informasi lama banget responnya. Di app sampai wa juga sama. Giliran di komplen, maaf kak jam oprasional kami jam sekiansampai sekian, banyak looh app ato perusahaan2 besar yang skala sibuknya tinggi, tapi mereka fast respon banget. 1x60 mnt 2x60 mnt ato 1 jam 30 mnt itu lama",2024-04-08 06:54:49,0
Traveloka,Andrianus Egar,5,bagus,2024-04-08 06:24:03,1
Traveloka,Ofan der,5,"Trimakasih atas layanannya, Sangat membantu l, terutama kami yg baru pertamakali menggunakan transportasi pesawat. Masih banyak fitur2 yg belum di tau, sambil berjalan pasti akan tau 👍👍👍👍",2024-04-08 05:59:56,14
Traveloka,Dwijayanto Jayanto,4,Oke,2024-04-08 05:54:36,0
Traveloka,Tia Clalu,5,pelayanan bagus,2024-04-08 05:15:57,0
Traveloka,Prastama,1,"kecewa!!! mau mesen tiket padahal di pilihannya ada berbagai macam bus yg msh ready eh pas mau milih tempat duduk malah penuh. INI TOLONG PERBAIKI DONG, KLO MISAL UDH PENUH YAH DI-UPDATE, JGN PAS MAU MILIH TEMPAT DUDUK BARU DIKASIH TAU!!! KAN JATOH NYA KYA PHP.",2024-04-08 04:35:17,0
Traveloka,agus setiawan setiawan,5,sangat baik. dan flexibel kita bisa mmemilih hotel dan membayar dengan mudah tanpa kwatir atau di cancel oleh pihak hotel yg kita pesan,2024-04-08 03:37:19,0
Traveloka,slamet nurhadi,5,Cepat enak,2024-04-08 02:51:43,1
Traveloka,Zulham Efendi,5,Keren dan sangat membantu,2024-04-08 01:13:57,1
Traveloka,Rully Maulana,4,Bank apa traveloka?,2024-04-07 22:18:24,1
Traveloka,Herdi Herdiyaman,3,di iklan bisa sewa mtor ternyata dah di liat ga ada,2024-04-07 19:28:42,0
Traveloka,Misnadi Misnadi,1,ga bsa daftar. aneh,2024-04-07 18:51:43,0
Traveloka,qomar udin,3,ok gas,2024-04-07 18:40:04,0
Traveloka,Reza Rizki Maulana,3,"Bintang 3 aja dulu deh, virtual number paylater nya tidak bisa digunakan, qr code di toko juga tidak bisa digunakan.",2024-04-07 15:25:03,0
Traveloka,Siti Noerbaya,5,👍,2024-04-07 13:48:12,0
Traveloka,33. Waliyu Saputra W.,1,"Aplikasi PENIPUAN!!! , di cancel secara sepihak dan mendadak (5 jam sebelum check in). Dan tidak ada itikad baik dari pihak traveloka hanya dispam untuk melakukan reffund yang menggangu kenyamanan.",2024-04-07 13:34:30,5
Traveloka,Has Tuti,5,Bagus,2024-04-07 13:20:26,0
Traveloka,Makruf Khozin,5,good,2024-04-07 12:36:06,0
Traveloka,Basuki Ning Saputro,5,Ini bagus sangat membantu saya,2024-04-07 11:06:02,0
Traveloka,Rendi Aditya Alfanza,1,Aplikasi mahal,2024-04-07 10:58:02,0
Traveloka,andri Jeprut,1,Punyaku knpa ya kok gabisa masuk.. Jaringan internet putus trus padahal bagus jaringannya. Mohon infonya min,2024-04-07 10:36:57,0
Traveloka,Dyaco DSA,5,baik sekali,2024-04-07 10:18:38,0
Traveloka,Yefita Rinasari,3,semakin kesini kepana semakin eror dan sering biangeet ya min.. jadi sedikit males pke apk iki,2024-04-07 10:05:03,0
Traveloka,Opik Taufik,5,sangat memuaskan 👍,2024-04-07 09:04:10,0
Traveloka,Alamsyah sja,5,👍😎,2024-04-07 08:53:23,0
Traveloka,Desi Afrianti,5,"Terimakasih Traveloka, Dengan Traveloka saya selalu bisa pesan tiket untuk traveling. Dan cs nya selalu membalas keluhan pelanggan nya. 👍",2024-04-07 05:38:40,11
Traveloka,Yat No,5,Good,2024-04-07 04:05:52,0
Traveloka,MOCH ZULFA,1,"Apk sampah, susah amat upload pengajuan refund",2024-04-07 03:58:13,0
Traveloka,Surya Mulai Electrik 2020,1,"Traveloka parah bgt, gara² order disini sampe jadi salah tanggal keberangkatan... Knp harus batas 1 bulan dari hari sebelum keberangkatan... Sudah di ubah tanggal nya balik ke tanggal 1 bulan kedepan PARAH BANGET",2024-04-07 03:52:12,0
Traveloka,Aulia Aqsa,5,mantap,2024-04-07 00:36:51,0
Traveloka,Andigue Zhelebezt,4,Sangat membantu dalam kebutuhan perjalanan kami,2024-04-06 20:30:09,1
Traveloka,SEPRI YANTO212,5,Sangat membantu untuk meningkatkan kemudahan dalam perjalanan,2024-04-06 18:30:51,0
Traveloka,Ani Agustina,5,cukup membantu,2024-04-06 17:04:31,0
Traveloka,Sri Muljani Kw Pri,5,keren,2024-04-06 16:05:42,0
Traveloka,Sami Atun,5,ok,2024-04-06 13:31:01,0
Traveloka,Il Asfia,4,sangat terbantu,2024-04-06 13:16:05,0
Traveloka,Rista Nugraha,5,memuaskan sekali,2024-04-06 12:59:43,0
Traveloka,Ruh Hadi,5,keren,2024-04-06 12:16:03,0
Traveloka,SAE,1,"Hai traveloka,tolong kalau bisa pesan tiket kereta bisa lebih dari 4,misal bisa 10 sekaligus",2024-04-06 11:52:01,1
Traveloka,alfan kurniawan,1,Ancik. Duid 150 ilang gara gara harga awal tidak sesuai dengan harga pas naik bus. Bjir sangad,2024-04-06 11:33:25,0
Traveloka,pit banyu,5,ok,2024-04-06 09:28:42,0
Traveloka,Lathifah Istiqomah,2,"Harusnya bisa top up melalui seabank, shopay, gopay, ovo ato yg lain nya biar mwmudahkan",2024-04-06 06:41:00,0
Traveloka,Ella Wicaksono,1,Gak bisa refund... susah,2024-04-06 06:11:18,0
Traveloka,Icha 06,2,"knpa limit turun lagi , kan cicilan udh sesuai tanggal nya knpa harus turun lagi deh , makin gak jelas ja nih , aneh sekali",2024-04-06 04:57:09,2
Traveloka,NurfitriA,3,"Tiap mau log in kenapa jadi susah,gagal terus.",2024-04-06 03:37:06,1
Traveloka,Yuli Ind 1,5,TOP,2024-04-06 03:31:20,0
Traveloka,langgengjaya farm,1,"saya beli tiket 4 ga bisa direfund, karna salah tgl, dan saya ulangi beli lg jadinya, rugi bgt janjinya bisa refund, parahhh",2024-04-06 03:26:32,1
Traveloka,roy sofyan,1,Sudah sering terjadi knp pembelian tiket pesawat dari Medan ke Jakarta tidak bisa by debit dan kalau dari Jakarta ke Medan sangat cepat proses....apakah tidak di perbaiki in system'..sangat menyusahkan mengingat sekarang era digital....asap operator jgn tidur kalian makan gaji buta.,2024-04-06 03:17:18,1
Traveloka,Leni Widiastuti,2,Sangat membantu,2024-04-06 02:53:15,0
Traveloka,Bambang Wahyu,4,mantab aja dah,2024-04-06 02:39:16,0
Traveloka,IRNA INDRIRAWATI,1,Aplikasi ga guna cuman reschedule kebanyakan bacot,2024-04-06 02:00:08,0
Traveloka,Suri Ansyah,5,Sangat Puas,2024-04-05 20:54:30,0
Traveloka,Orias No Asmodeus,1,"Kecewa berat Tiket udah dibeli mana mahal kan lagi ramadhan, eh ada kendala sistem keamanan ga bisa login ke akun yg udah ada tiketnya. Gimana saya mau mudik ini aduhhhh!!!!!",2024-04-05 20:36:56,4
Traveloka,Sri rahayu,5,cepat dan mudah,2024-04-05 16:38:28,0
Traveloka,Agha Siregar,5,Serba lancar,2024-04-05 11:06:15,0
Traveloka,hotaman hardiyanto,5,mudah dan cepat,2024-04-05 09:27:36,0
Traveloka,Vanjava Finishing,5,mantap sangat memuaskan,2024-04-05 08:28:30,0
Traveloka,Amir Hamzah,3,Okle,2024-04-05 08:16:31,0
Traveloka,ryan Cahya nugraha,5,sangat bermanfaat,2024-04-05 06:46:15,0
Traveloka,ridwan afandi,5,Sangat membantu,2024-04-05 06:34:47,0
Traveloka,Tegar Rahmatulloh,5,Mudah dan simple👍🏻👍🏻,2024-04-05 06:15:33,0
Traveloka,Muhdar Jawa,5,oke keren,2024-04-05 06:14:33,0
Traveloka,Miranda oktavi,2,Level dan limit selalu berkurang padahal bayar cicilan tepat waktu bahkan sebelum waktu jatuh tempo sudah dibayar 😪,2024-04-05 05:25:17,5
Traveloka,Ayu Wijayanti,5,Bagus keren,2024-04-05 05:04:11,0
Traveloka,Thomas Cahyadi,5,java asuransi cukup membebani,2024-04-05 05:02:37,0
Traveloka,Dede Saputra,4,bagus dan memudahkan,2024-04-05 04:12:23,0
Traveloka,bastiatun adi wIjana,5,sangat membantu,2024-04-05 03:50:45,0
Traveloka,Abah Bow,5,knp ga bisa dibuka ya aplikasinya,2024-04-05 00:31:05,0
Traveloka,Qwerty Qanza,1,G pernah telat bayar dan g pernah beli dadakan limit lgsg d turunkan drastis mengecewakan,2024-04-04 23:49:23,0
Traveloka,Adv Nurhayati Ishak SH MH,5,"Harga terbaik ada disini, aman dan nyaman, langganan keluarga besar saya disini love traveloka 😍😍😍",2024-04-04 22:31:19,8
Traveloka,devie ra,1,"Kecewa ma traveloka skrg ....bintang tiba2 menurun padahal pembayaran lancar dan skrg setiap refund kita tetap harus bayar cicilan,sangat2 merugikan dan ribet banget,padahal sebelumnya gampang banget pakai traveloka aku pakai dah dri 2019 tpi makin kesini makin ribet...jdi males..",2024-04-04 19:38:26,118
Traveloka,Kris Milenial,1,"banyak ulasan yg ngeri²,.. cek diskon hrga pengguna baru ditraveloka sma hrga normal di aplikasi bawaannya trnyta sma aja gk ada diskon...hihi untg blm pakai transaksi di aplikas inih,uninstall ja...normal² ja hrsnya jgn pke iming²...",2024-04-04 18:09:33,14
Traveloka,JR 28,1,"Saya kasih bintang 1 soal nya di hp tema nya bisa pesan tiket untuk tgl 10 tapi di hp saya gak bisa tulisan nya tiket habis, gak jelas",2024-04-04 16:35:35,0
Traveloka,Derisya Adhwa A'afiah,5,"Vv. Rdzz Km, 😘😘😚😘",2024-04-04 15:14:29,0
Traveloka,Rofi Irmawan,5,jos,2024-04-04 13:47:52,0
